49.7674 	EXP 	slider_eq_trial: markerPos = 1.9642857142857144
49.7972 	EXP 	slider_eq_trial: markerPos = 1.9642857142857144
49.8164 	EXP 	slider_eq_trial: markerPos = 1.9642857142857144
49.8180 	DATA 	Mouse:  Left button up, pos=(970,311)
49.8357 	EXP 	slider_eq_trial: markerPos = 2.0
49.8357 	EXP 	slider_eq_trial: rating = 2.0
49.8370 	EXP 	New trial (rep=0, index=10): OrderedDict([('item_num', 11), ('item', 'It doesn’t bother me too much if I am late meeting a friend.'), ('is_test_item', 1), ('is_distractor', 0), ('is_agree_score', 0), ('is_disagree_score', 1)])
49.8644 	EXP 	text_eq_question_trial: autoDraw = False
49.8644 	EXP 	slider_eq_trial: autoDraw = False
49.8644 	EXP 	text_eq_question_trial: text = 'It doesn’t bother me too much if I am late meeting a friend.'
49.8644 	EXP 	slider_eq_trial: markerPos = None
49.8644 	EXP 	slider_eq_trial: markerPos = None
49.8644 	EXP 	slider_eq_trial: rating = None
49.8644 	EXP 	text_eq_question_trial: autoDraw = True
49.8644 	EXP 	slider_eq_trial: autoDraw = True
53.9687 	DATA 	Mouse: Left button down, pos=(1262,312)
53.9974 	EXP 	slider_eq_trial: markerPos = 3.007142857142857
54.0172 	EXP 	slider_eq_trial: markerPos = 3.007142857142857
54.0472 	EXP 	slider_eq_trial: markerPos = 3.007142857142857
54.0669 	EXP 	slider_eq_trial: markerPos = 3.007142857142857
54.0972 	EXP 	slider_eq_trial: markerPos = 3.007142857142857
54.1167 	EXP 	slider_eq_trial: markerPos = 3.007142857142857
54.1358 	EXP 	slider_eq_trial: markerPos = 3.007142857142857
54.1379 	DATA 	Mouse:  Left button up, pos=(1262,312)
54.1643 	EXP 	slider_eq_trial: markerPos = 3.0
54.1643 	EXP 	slider_eq_trial: rating = 3.0
54.1660 	EXP 	New trial (rep=0, index=11): OrderedDict([('item_num', 12), ('item', 'Friendships and relationships are just too difficult, so I tend not to \n  bother with them.'), ('is_test_item', 1), ('is_distractor', 0), ('is_agree_score', 0), ('is_disagree_score', 1)])
54.1973 	EXP 	text_eq_question_trial: autoDraw = False
54.1973 	EXP 	slider_eq_trial: autoDraw = False
54.1973 	EXP 	text_eq_question_trial: text = 'Friendships and relationships are just too difficult, so I tend not to \n  bother with them.'
54.1973 	EXP 	slider_eq_trial: markerPos = None
54.1973 	EXP 	slider_eq_trial: markerPos = None
54.1973 	EXP 	slider_eq_trial: rating = None
54.1973 	EXP 	text_eq_question_trial: autoDraw = True
54.1973 	EXP 	slider_eq_trial: autoDraw = True
58.8019 	DATA 	Mouse: Left button down, pos=(970,326)
58.8307 	EXP 	slider_eq_trial: markerPos = 1.9642857142857144
58.8494 	EXP 	slider_eq_trial: markerPos = 1.9642857142857144
58.8689 	EXP 	slider_eq_trial: markerPos = 1.9642857142857144
58.8971 	EXP 	slider_eq_trial: markerPos = 1.9642857142857144
58.8987 	DATA 	Mouse:  Left button up, pos=(970,326)
58.9172 	EXP 	slider_eq_trial: markerPos = 2.0
58.9172 	EXP 	slider_eq_trial: rating = 2.0
58.9188 	EXP 	New trial (rep=0, index=12): OrderedDict([('item_num', 13), ('item', 'I would never break a law, no matter how minor.'), ('is_test_item', 0), ('is_distractor', 1), ('is_agree_score', 0), ('is_disagree_score', 0)])
58.9468 	EXP 	text_eq_question_trial: autoDraw = False
58.9468 	EXP 	slider_eq_trial: autoDraw = False
58.9468 	EXP 	text_eq_question_trial: text = 'I would never break a law, no matter how minor.'
58.9468 	EXP 	slider_eq_trial: markerPos = None
58.9468 	EXP 	slider_eq_trial: markerPos = None
58.9468 	EXP 	slider_eq_trial: rating = None
58.9468 	EXP 	text_eq_question_trial: autoDraw = True
58.9468 	EXP 	slider_eq_trial: autoDraw = True
61.7199 	DATA 	Mouse: Left button down, pos=(970,326)
61.7469 	EXP 	slider_eq_trial: markerPos = 1.9607142857142859
61.7660 	EXP 	slider_eq_trial: markerPos = 1.9607142857142859
61.7851 	EXP 	slider_eq_trial: markerPos = 1.9607142857142859
61.8140 	EXP 	slider_eq_trial: markerPos = 1.9607142857142859
61.8332 	EXP 	slider_eq_trial: markerPos = 1.9607142857142859
61.8390 	DATA 	Mouse:  Left button up, pos=(969,326)
61.8640 	EXP 	slider_eq_trial: markerPos = 1.9607142857142859
61.8833 	EXP 	slider_eq_trial: markerPos = 2.0
61.8833 	EXP 	slider_eq_trial: rating = 2.0
61.8851 	EXP 	New trial (rep=0, index=13): OrderedDict([('item_num', 14), ('item', 'I often find it difficult to judge if something is rude or polite.'), ('is_test_item', 1), ('is_distractor', 0), ('is_agree_score', 0), ('is_disagree_score', 1)])
61.9141 	EXP 	text_eq_question_trial: autoDraw = False
61.9141 	EXP 	slider_eq_trial: autoDraw = False
61.9141 	EXP 	text_eq_question_trial: text = 'I often find it difficult to judge if something is rude or polite.'
61.9141 	EXP 	slider_eq_trial: markerPos = None
61.9141 	EXP 	slider_eq_trial: markerPos = None
61.9141 	EXP 	slider_eq_trial: rating = None
61.9141 	EXP 	text_eq_question_trial: autoDraw = True
61.9141 	EXP 	slider_eq_trial: autoDraw = True
66.6178 	DATA 	Mouse: Left button down, pos=(969,326)
66.6355 	EXP 	slider_eq_trial: markerPos = 1.9607142857142859
66.6639 	EXP 	slider_eq_trial: markerPos = 1.9607142857142859
66.6831 	EXP 	slider_eq_trial: markerPos = 1.9607142857142859
66.7014 	EXP 	slider_eq_trial: markerPos = 1.9607142857142859
66.7302 	EXP 	slider_eq_trial: markerPos = 1.9607142857142859
66.7488 	EXP 	slider_eq_trial: markerPos = 1.9607142857142859
66.7682 	EXP 	slider_eq_trial: markerPos = 1.9607142857142859
66.7971 	EXP 	slider_eq_trial: markerPos = 1.9607142857142859
66.7989 	DATA 	Mouse:  Left button up, pos=(969,326)
66.8173 	EXP 	slider_eq_trial: markerPos = 2.0
66.8173 	EXP 	slider_eq_trial: rating = 2.0
66.8190 	EXP 	New trial (rep=0, index=14): OrderedDict([('item_num', 15), ('item', 'In a conversation, I tend to focus on my own thoughts rather than on what \n  my listener might be thinking.'), ('is_test_item', 1), ('is_distractor', 0), ('is_agree_score', 0), ('is_disagree_score', 1)])
66.8471 	EXP 	text_eq_question_trial: autoDraw = False
66.8471 	EXP 	slider_eq_trial: autoDraw = False
66.8471 	EXP 	text_eq_question_trial: text = 'In a conversation, I tend to focus on my own thoughts rather than on what \n  my listener might be thinking.'
66.8471 	EXP 	slider_eq_trial: markerPos = None
66.8471 	EXP 	slider_eq_trial: markerPos = None
66.8471 	EXP 	slider_eq_trial: rating = None
66.8471 	EXP 	text_eq_question_trial: autoDraw = True
66.8471 	EXP 	slider_eq_trial: autoDraw = True
72.7028 	DATA 	Mouse: Left button down, pos=(969,327)
72.8313 	DATA 	Mouse:  Left button up, pos=(969,327)
73.9674 	DATA 	Mouse: Left button down, pos=(977,310)
73.9968 	EXP 	slider_eq_trial: markerPos = 1.9892857142857143
74.0172 	EXP 	slider_eq_trial: markerPos = 1.9892857142857143
74.0469 	EXP 	slider_eq_trial: markerPos = 1.9892857142857143
74.0673 	EXP 	slider_eq_trial: markerPos = 1.9892857142857143
74.0969 	EXP 	slider_eq_trial: markerPos = 1.9892857142857143
74.0988 	DATA 	Mouse:  Left button up, pos=(977,310)
74.1171 	EXP 	slider_eq_trial: markerPos = 2.0
74.1171 	EXP 	slider_eq_trial: rating = 2.0
74.1188 	EXP 	New trial (rep=0, index=15): OrderedDict([('item_num', 16), ('item', 'I prefer practical jokes to verbal humor.'), ('is_test_item', 0), ('is_distractor', 1), ('is_agree_score', 0), ('is_disagree_score', 0)])
74.1469 	EXP 	text_eq_question_trial: autoDraw = False
74.1469 	EXP 	slider_eq_trial: autoDraw = False
74.1469 	EXP 	text_eq_question_trial: text = 'I prefer practical jokes to verbal humor.'
74.1469 	EXP 	slider_eq_trial: markerPos = None
74.1469 	EXP 	slider_eq_trial: markerPos = None
74.1469 	EXP 	slider_eq_trial: rating = None
74.1469 	EXP 	text_eq_question_trial: autoDraw = True
74.1469 	EXP 	slider_eq_trial: autoDraw = True
78.7656 	DATA 	Mouse: Left button down, pos=(978,313)
78.7840 	EXP 	slider_eq_trial: markerPos = 1.9928571428571429
78.8133 	EXP 	slider_eq_trial: markerPos = 1.9928571428571429
78.8328 	EXP 	slider_eq_trial: markerPos = 1.9928571428571429
78.8513 	EXP 	slider_eq_trial: markerPos = 1.9928571428571429
78.8529 	DATA 	Mouse:  Left button up, pos=(978,313)
78.8802 	EXP 	slider_eq_trial: markerPos = 2.0
78.8802 	EXP 	slider_eq_trial: rating = 2.0
78.8821 	EXP 	New trial (rep=0, index=16): OrderedDict([('item_num', 17), ('item', 'I live life for today rather than the future.'), ('is_test_item', 0), ('is_distractor', 1), ('is_agree_score', 0), ('is_disagree_score', 0)])
78.9135 	EXP 	text_eq_question_trial: autoDraw = False
78.9135 	EXP 	slider_eq_trial: autoDraw = False
78.9135 	EXP 	text_eq_question_trial: text = 'I live life for today rather than the future.'
78.9135 	EXP 	slider_eq_trial: markerPos = None
78.9135 	EXP 	slider_eq_trial: markerPos = None
78.9135 	EXP 	slider_eq_trial: rating = None
78.9135 	EXP 	text_eq_question_trial: autoDraw = True
78.9135 	EXP 	slider_eq_trial: autoDraw = True
82.6891 	DATA 	Mouse: Left button down, pos=(702,311)
82.7332 	EXP 	slider_eq_trial: markerPos = 1.0071428571428571
82.7634 	EXP 	slider_eq_trial: markerPos = 1.0071428571428571
82.7827 	EXP 	slider_eq_trial: markerPos = 1.0071428571428571
82.8131 	EXP 	slider_eq_trial: markerPos = 1.0071428571428571
82.8319 	EXP 	slider_eq_trial: markerPos = 1.0071428571428571
82.8516 	EXP 	slider_eq_trial: markerPos = 1.0071428571428571
82.8535 	DATA 	Mouse:  Left button up, pos=(702,311)
82.8797 	EXP 	slider_eq_trial: markerPos = 1.0
82.8797 	EXP 	slider_eq_trial: rating = 1.0
82.8811 	EXP 	New trial (rep=0, index=17): OrderedDict([('item_num', 18), ('item', 'When I was a child, I enjoyed cutting up worms to see what would happen.'), ('is_test_item', 1), ('is_distractor', 0), ('is_agree_score', 0), ('is_disagree_score', 1)])
82.9135 	EXP 	text_eq_question_trial: autoDraw = False
82.9135 	EXP 	slider_eq_trial: autoDraw = False
82.9135 	EXP 	text_eq_question_trial: text = 'When I was a child, I enjoyed cutting up worms to see what would happen.'
82.9135 	EXP 	slider_eq_trial: markerPos = None
82.9135 	EXP 	slider_eq_trial: markerPos = None
82.9135 	EXP 	slider_eq_trial: rating = None
82.9135 	EXP 	text_eq_question_trial: autoDraw = True
82.9135 	EXP 	slider_eq_trial: autoDraw = True
88.9170 	DATA 	Mouse: Left button down, pos=(1254,305)
88.9346 	EXP 	slider_eq_trial: markerPos = 2.9785714285714286
88.9632 	EXP 	slider_eq_trial: markerPos = 2.9785714285714286
88.9827 	EXP 	slider_eq_trial: markerPos = 2.9785714285714286
88.9846 	DATA 	Mouse:  Left button up, pos=(1254,305)
89.0132 	EXP 	slider_eq_trial: markerPos = 3.0
89.0132 	EXP 	slider_eq_trial: rating = 3.0
89.0149 	EXP 	New trial (rep=0, index=18): OrderedDict([('item_num', 19), ('item', 'I can pick up quickly if someone says one thing but means another.'), ('is_test_item', 1), ('is_distractor', 0), ('is_agree_score', 1), ('is_disagree_score', 0)])
89.0461 	EXP 	text_eq_question_trial: autoDraw = False
89.0461 	EXP 	slider_eq_trial: autoDraw = False
89.0461 	EXP 	text_eq_question_trial: text = 'I can pick up quickly if someone says one thing but means another.'
89.0461 	EXP 	slider_eq_trial: markerPos = None
89.0461 	EXP 	slider_eq_trial: markerPos = None
89.0461 	EXP 	slider_eq_trial: rating = None
89.0461 	EXP 	text_eq_question_trial: autoDraw = True
89.0461 	EXP 	slider_eq_trial: autoDraw = True
94.2234 	DATA 	Mouse: Left button down, pos=(701,319)
94.2657 	EXP 	slider_eq_trial: markerPos = 1.0035714285714286
