0.3451 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'pyo', 'pygame'] (in that order).
12.5671 	EXP 	Created text_lextale_practice_real_label = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lextale_practice_real_label', opacity=1.0, ori=0, pos=array([-0.3, -0.3]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
12.5698 	EXP 	Created text_lextale_practice_false_label = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lextale_practice_false_label', opacity=1.0, ori=0, pos=array([ 0.3, -0.3]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
12.5724 	EXP 	Created text_lextale_practice_feedback = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lextale_practice_feedback', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
13.0681 	EXP 	Created text_lextale_check = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lextale_check', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
13.5217 	EXP 	Created text_lextale_trial_word = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='blue', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lextale_trial_word', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([  0.,   0., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
13.9915 	EXP 	Created text_lextale_trial_real_label = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lextale_trial_real_label', opacity=1.0, ori=0, pos=array([-0.3, -0.3]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
13.9940 	EXP 	Created text_lextale_trial_false_label = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lextale_trial_false_label', opacity=1.0, ori=0, pos=array([ 0.3, -0.3]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
14.4590 	EXP 	Created text_eq_instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_eq_instructions', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='instructions here', units='height', win=Window(...), wrapWidth=1)
14.4651 	EXP 	Created text_eq_question_trial = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='text_eq_question_trial', opacity=1.0, ori=0, pos=array([0. , 0.2]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
14.4746 	INFO 	Mouse: using default window
14.4747 	EXP 	window1: mouseVisible = True
14.4977 	EXP 	Created slider_eq_trial = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, color='LightGray', depth=0, flip=False, font='HelveticaBold', granularity=1.0, labelHeight=0.02, labelWrapWidth=None, labels=list(...), name='slider_eq_trial', pos=(0, -0.2), readOnly=False, self=UNKNOWN, size=(0.8, 0.02), style=method-wrapper(...), ticks=array([0, 1, 2, 3]), units='height', win=Window(...))
14.9715 	DEBUG 	Read csv file with pandas: instructions/lextale_instructions_text.csv
14.9739 	DEBUG 	Clearing unnamed columns from instructions/lextale_instructions_text.csv
14.9743 	EXP 	Imported instructions/lextale_instructions_text.csv as conditions, 4 conditions, 2 params
14.9745 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
14.9748 	EXP 	New trial (rep=0, index=0): OrderedDict([('instructions_text', "Este es un test de vocabulario en español. \n  \n  A continuación vas a ver 90 secuencias de letras que parecen 'españolas'.\n  \n  Solo algunas de ellas son palabras de verdad."), ('continue_text', '(presiona la barra espaciadora para continuar)')])
15.0525 	EXP 	slider_eq_trial: autoLog = True
15.0525 	EXP 	slider_eq_trial: markerPos = None
15.0525 	EXP 	slider_eq_trial: rating = None
15.0525 	EXP 	slider_eq_trial: markerPos = None
15.0525 	EXP 	slider_eq_trial: contrast = 1.0
15.0525 	EXP 	slider_eq_trial: autoLog = True
15.0525 	EXP 	slider_eq_trial: style = ['rating', 'triangleMarker']
15.0525 	EXP 	text_lextale_instructions: text = "Este es un test de vocabulario en español. \n  \n  A continuación vas a ver 90 secuencias de letras que parecen 'españolas'.\n  \n  Solo algunas de ellas son palabras de verdad."
15.0525 	EXP 	text_lextale_instructions_continue: text = '(presiona la barra espaciadora para continuar)'
15.0525 	EXP 	text_lextale_instructions: autoDraw = True
17.5100 	EXP 	text_lextale_instructions_continue: autoDraw = True
35.8105 	EXP 	New trial (rep=0, index=1): OrderedDict([('instructions_text', 'Por favor, señala las palabras que tú conoces (aquellas que estás convencido que son palabras españolas, incluso aunque no seas capaz de dar el significado preciso).'), ('continue_text', '(presiona la barra espaciadora para continuar)')])
35.8298 	DATA 	Keypress: space
35.8433 	EXP 	text_lextale_instructions: autoDraw = False
35.8433 	EXP 	text_lextale_instructions_continue: autoDraw = False
35.8433 	EXP 	text_lextale_instructions: text = 'Por favor, señala las palabras que tú conoces (aquellas que estás convencido que son palabras españolas, incluso aunque no seas capaz de dar el significado preciso).'
35.8433 	EXP 	text_lextale_instructions_continue: text = '(presiona la barra espaciadora para continuar)'
35.8433 	EXP 	text_lextale_instructions: autoDraw = True
38.3267 	EXP 	text_lextale_instructions_continue: autoDraw = True
45.1105 	EXP 	New trial (rep=0, index=2): OrderedDict([('instructions_text', 'Pero cuidado: los errores se penalizan. Por eso no tiene sentido tratar de incrementar tu puntuación marcando como reales palabras que nunca has visto.'), ('continue_text', '(presiona la barra espaciadora para continuar)')])
45.1270 	DATA 	Keypress: space
45.1434 	EXP 	text_lextale_instructions: autoDraw = False
45.1434 	EXP 	text_lextale_instructions_continue: autoDraw = False
45.1434 	EXP 	text_lextale_instructions: text = 'Pero cuidado: los errores se penalizan. Por eso no tiene sentido tratar de incrementar tu puntuación marcando como reales palabras que nunca has visto.'
45.1434 	EXP 	text_lextale_instructions_continue: text = '(presiona la barra espaciadora para continuar)'
45.1434 	EXP 	text_lextale_instructions: autoDraw = True
47.6266 	EXP 	text_lextale_instructions_continue: autoDraw = True
70.3598 	EXP 	New trial (rep=0, index=3): OrderedDict([('instructions_text', 'Presiona la tecla 1 si piensas que es una palabra real y la tecla \n  0 si piensas que es una palabra falsa. \n  \n  Vamos a practicar un poco...'), ('continue_text', '(presiona la barra espaciadora para continuar)')])
70.3733 	DATA 	Keypress: space
70.3925 	EXP 	text_lextale_instructions: autoDraw = False
70.3925 	EXP 	text_lextale_instructions_continue: autoDraw = False
70.3925 	EXP 	text_lextale_instructions: text = 'Presiona la tecla 1 si piensas que es una palabra real y la tecla \n  0 si piensas que es una palabra falsa. \n  \n  Vamos a practicar un poco...'
70.3925 	EXP 	text_lextale_instructions_continue: text = '(presiona la barra espaciadora para continuar)'
70.3925 	EXP 	text_lextale_instructions: autoDraw = True
72.8756 	EXP 	text_lextale_instructions_continue: autoDraw = True
98.2786 	DEBUG 	Read csv file with pandas: trials/lextale_practice_trials.csv
98.2800 	DEBUG 	Clearing unnamed columns from trials/lextale_practice_trials.csv
98.2810 	EXP 	Imported trials/lextale_practice_trials.csv as conditions, 12 conditions, 5 params
98.2812 	EXP 	Created sequence: sequential, trialTypes=12, nReps=1, seed=None
98.2815 	EXP 	New trial (rep=0, index=0): OrderedDict([('stim', 0), ('word', 'depiste'), ('correct_response', 0), ('prac_button_real', 'REAL'), ('prac_button_false', 'FALSA')])
98.2943 	DATA 	Keypress: space
98.3085 	EXP 	text_lextale_instructions: autoDraw = False
98.3085 	EXP 	text_lextale_instructions_continue: autoDraw = False
98.3085 	EXP 	text_lextale_practice_word: text = 'depiste'
98.3085 	EXP 	text_lextale_practice_real_label: text = 'REAL'
98.3085 	EXP 	text_lextale_practice_false_label: text = 'FALSA'
98.3085 	EXP 	text_lextale_practice_label: autoDraw = True
98.5417 	EXP 	text_lextale_practice_real_label: autoDraw = True
98.5417 	EXP 	text_lextale_practice_false_label: autoDraw = True
98.7913 	EXP 	text_lextale_practice_word: autoDraw = True
113.8024 	DATA 	Keypress: 0
113.8248 	EXP 	text_lextale_practice_label: autoDraw = False
113.8248 	EXP 	text_lextale_practice_word: autoDraw = False
113.8248 	EXP 	text_lextale_practice_real_label: autoDraw = False
113.8248 	EXP 	text_lextale_practice_false_label: autoDraw = False
113.8248 	EXP 	text_lextale_practice_feedback: text = 'Correcto!'
113.8248 	EXP 	text_lextale_practice_feedback: autoDraw = True
114.8080 	EXP 	New trial (rep=0, index=1): OrderedDict([('stim', 0), ('word', 'sí'), ('correct_response', 1), ('prac_button_real', 'REAL'), ('prac_button_false', 'FALSA')])
114.8244 	EXP 	text_lextale_practice_feedback: autoDraw = False
114.8244 	EXP 	text_lextale_practice_word: text = 'sí'
114.8244 	EXP 	text_lextale_practice_real_label: text = 'REAL'
114.8244 	EXP 	text_lextale_practice_false_label: text = 'FALSA'
114.8244 	EXP 	text_lextale_practice_label: autoDraw = True
115.0585 	EXP 	text_lextale_practice_real_label: autoDraw = True
115.0585 	EXP 	text_lextale_practice_false_label: autoDraw = True
115.3076 	EXP 	text_lextale_practice_word: autoDraw = True
120.9876 	DATA 	Keypress: 0
121.0076 	EXP 	text_lextale_practice_label: autoDraw = False
121.0076 	EXP 	text_lextale_practice_word: autoDraw = False
121.0076 	EXP 	text_lextale_practice_real_label: autoDraw = False
121.0076 	EXP 	text_lextale_practice_false_label: autoDraw = False
121.0076 	EXP 	text_lextale_practice_feedback: text = 'Ooo! Te has equivocado!'
121.0076 	EXP 	text_lextale_practice_feedback: autoDraw = True
121.9914 	EXP 	New trial (rep=0, index=2): OrderedDict([('stim', 0), ('word', 'coné'), ('correct_response', 0), ('prac_button_real', 'REAL'), ('prac_button_false', 'FALSA')])
122.0074 	EXP 	text_lextale_practice_feedback: autoDraw = False
122.0074 	EXP 	text_lextale_practice_word: text = 'coné'
122.0074 	EXP 	text_lextale_practice_real_label: text = 'REAL'
122.0074 	EXP 	text_lextale_practice_false_label: text = 'FALSA'
122.0074 	EXP 	text_lextale_practice_label: autoDraw = True
122.2409 	EXP 	text_lextale_practice_real_label: autoDraw = True
122.2409 	EXP 	text_lextale_practice_false_label: autoDraw = True
122.4908 	EXP 	text_lextale_practice_word: autoDraw = True
124.3293 	DATA 	Keypress: 0
124.3409 	EXP 	text_lextale_practice_label: autoDraw = False
124.3409 	EXP 	text_lextale_practice_word: autoDraw = False
124.3409 	EXP 	text_lextale_practice_real_label: autoDraw = False
124.3409 	EXP 	text_lextale_practice_false_label: autoDraw = False
124.3409 	EXP 	text_lextale_practice_feedback: text = 'Correcto!'
124.3409 	EXP 	text_lextale_practice_feedback: autoDraw = True
125.3247 	EXP 	New trial (rep=0, index=3): OrderedDict([('stim', 0), ('word', 'calpar'), ('correct_response', 0), ('prac_button_real', 'REAL'), ('prac_button_false', 'FALSA')])
125.3409 	EXP 	text_lextale_practice_feedback: autoDraw = False
125.3409 	EXP 	text_lextale_practice_feedback: autoDraw = False
125.3409 	EXP 	text_lextale_practice_word: text = 'calpar'
125.3409 	EXP 	text_lextale_practice_real_label: text = 'REAL'
125.3409 	EXP 	text_lextale_practice_false_label: text = 'FALSA'
125.3409 	EXP 	text_lextale_practice_label: autoDraw = True
125.5740 	EXP 	text_lextale_practice_real_label: autoDraw = True
125.5740 	EXP 	text_lextale_practice_false_label: autoDraw = True
125.7770 	DATA 	Keypress: 1
125.8241 	EXP 	text_lextale_practice_word: autoDraw = True
126.2947 	DATA 	Keypress: 0
126.3074 	EXP 	text_lextale_practice_label: autoDraw = False
126.3074 	EXP 	text_lextale_practice_word: autoDraw = False
126.3074 	EXP 	text_lextale_practice_real_label: autoDraw = False
126.3074 	EXP 	text_lextale_practice_false_label: autoDraw = False
126.3074 	EXP 	text_lextale_practice_feedback: text = 'Correcto!'
126.3074 	EXP 	text_lextale_practice_feedback: autoDraw = True
127.2915 	EXP 	New trial (rep=0, index=4): OrderedDict([('stim', 0), ('word', 'joten'), ('correct_response', 0), ('prac_button_real', 'REAL'), ('prac_button_false', 'FALSA')])
127.3072 	EXP 	text_lextale_practice_feedback: autoDraw = False
127.3072 	EXP 	text_lextale_practice_feedback: autoDraw = False
127.3072 	EXP 	text_lextale_practice_word: text = 'joten'
127.3072 	EXP 	text_lextale_practice_real_label: text = 'REAL'
127.3072 	EXP 	text_lextale_practice_false_label: text = 'FALSA'
127.3072 	EXP 	text_lextale_practice_label: autoDraw = True
127.5409 	EXP 	text_lextale_practice_real_label: autoDraw = True
127.5409 	EXP 	text_lextale_practice_false_label: autoDraw = True
127.7906 	EXP 	text_lextale_practice_word: autoDraw = True
128.6771 	DATA 	Keypress: 0
128.6904 	EXP 	text_lextale_practice_label: autoDraw = False
128.6904 	EXP 	text_lextale_practice_word: autoDraw = False
128.6904 	EXP 	text_lextale_practice_real_label: autoDraw = False
128.6904 	EXP 	text_lextale_practice_false_label: autoDraw = False
128.6904 	EXP 	text_lextale_practice_feedback: text = 'Correcto!'
128.6904 	EXP 	text_lextale_practice_feedback: autoDraw = True
129.6742 	EXP 	New trial (rep=0, index=5): OrderedDict([('stim', 0), ('word', 'sacapuntas'), ('correct_response', 1), ('prac_button_real', 'REAL'), ('prac_button_false', 'FALSA')])
129.6908 	EXP 	text_lextale_practice_feedback: autoDraw = False
129.6908 	EXP 	text_lextale_practice_feedback: autoDraw = False
129.6908 	EXP 	text_lextale_practice_word: text = 'sacapuntas'
129.6908 	EXP 	text_lextale_practice_real_label: text = 'REAL'
129.6908 	EXP 	text_lextale_practice_false_label: text = 'FALSA'
129.6908 	EXP 	text_lextale_practice_label: autoDraw = True
129.9239 	EXP 	text_lextale_practice_real_label: autoDraw = True
129.9239 	EXP 	text_lextale_practice_false_label: autoDraw = True
130.1739 	EXP 	text_lextale_practice_word: autoDraw = True
130.8269 	DATA 	Keypress: 1
130.8404 	EXP 	text_lextale_practice_label: autoDraw = False
130.8404 	EXP 	text_lextale_practice_word: autoDraw = False
130.8404 	EXP 	text_lextale_practice_real_label: autoDraw = False
130.8404 	EXP 	text_lextale_practice_false_label: autoDraw = False
130.8404 	EXP 	text_lextale_practice_feedback: text = 'Correcto!'
130.8404 	EXP 	text_lextale_practice_feedback: autoDraw = True
131.8244 	EXP 	New trial (rep=0, index=6): OrderedDict([('stim', 0), ('word', 'priba'), ('correct_response', 0), ('prac_button_real', 'REAL'), ('prac_button_false', 'FALSA')])
131.8406 	EXP 	text_lextale_practice_feedback: autoDraw = False
131.8406 	EXP 	text_lextale_practice_feedback: autoDraw = False
131.8406 	EXP 	text_lextale_practice_word: text = 'priba'
131.8406 	EXP 	text_lextale_practice_real_label: text = 'REAL'
131.8406 	EXP 	text_lextale_practice_false_label: text = 'FALSA'
131.8406 	EXP 	text_lextale_practice_label: autoDraw = True
132.0738 	EXP 	text_lextale_practice_real_label: autoDraw = True
132.0738 	EXP 	text_lextale_practice_false_label: autoDraw = True
132.3239 	EXP 	text_lextale_practice_word: autoDraw = True
134.1599 	DATA 	Keypress: 0
134.1740 	EXP 	text_lextale_practice_label: autoDraw = False
134.1740 	EXP 	text_lextale_practice_word: autoDraw = False
134.1740 	EXP 	text_lextale_practice_real_label: autoDraw = False
134.1740 	EXP 	text_lextale_practice_false_label: autoDraw = False
134.1740 	EXP 	text_lextale_practice_feedback: text = 'Correcto!'
134.1740 	EXP 	text_lextale_practice_feedback: autoDraw = True
135.1576 	EXP 	New trial (rep=0, index=7): OrderedDict([('stim', 0), ('word', 'pelasula'), ('correct_response', 0), ('prac_button_real', 'REAL'), ('prac_button_false', 'FALSA')])
135.1737 	EXP 	text_lextale_practice_feedback: autoDraw = False
135.1737 	EXP 	text_lextale_practice_feedback: autoDraw = False
135.1737 	EXP 	text_lextale_practice_word: text = 'pelasula'
135.1737 	EXP 	text_lextale_practice_real_label: text = 'REAL'
135.1737 	EXP 	text_lextale_practice_false_label: text = 'FALSA'
135.1737 	EXP 	text_lextale_practice_label: autoDraw = True
135.4070 	EXP 	text_lextale_practice_real_label: autoDraw = True
135.4070 	EXP 	text_lextale_practice_false_label: autoDraw = True
135.6572 	EXP 	text_lextale_practice_word: autoDraw = True
136.1267 	DATA 	Keypress: 0
136.1406 	EXP 	text_lextale_practice_label: autoDraw = False
136.1406 	EXP 	text_lextale_practice_word: autoDraw = False
136.1406 	EXP 	text_lextale_practice_real_label: autoDraw = False
136.1406 	EXP 	text_lextale_practice_false_label: autoDraw = False
136.1406 	EXP 	text_lextale_practice_feedback: text = 'Correcto!'
136.1406 	EXP 	text_lextale_practice_feedback: autoDraw = True
137.1242 	EXP 	New trial (rep=0, index=8): OrderedDict([('stim', 0), ('word', 'bien'), ('correct_response', 1), ('prac_button_real', 'REAL'), ('prac_button_false', 'FALSA')])
137.1406 	EXP 	text_lextale_practice_feedback: autoDraw = False
137.1406 	EXP 	text_lextale_practice_feedback: autoDraw = False
137.1406 	EXP 	text_lextale_practice_word: text = 'bien'
137.1406 	EXP 	text_lextale_practice_real_label: text = 'REAL'
137.1406 	EXP 	text_lextale_practice_false_label: text = 'FALSA'
137.1406 	EXP 	text_lextale_practice_label: autoDraw = True
137.3736 	EXP 	text_lextale_practice_real_label: autoDraw = True
137.3736 	EXP 	text_lextale_practice_false_label: autoDraw = True
137.6237 	EXP 	text_lextale_practice_word: autoDraw = True
138.2775 	DATA 	Keypress: 1
138.2902 	EXP 	text_lextale_practice_label: autoDraw = False
138.2902 	EXP 	text_lextale_practice_word: autoDraw = False
138.2902 	EXP 	text_lextale_practice_real_label: autoDraw = False
138.2902 	EXP 	text_lextale_practice_false_label: autoDraw = False
138.2902 	EXP 	text_lextale_practice_feedback: text = 'Correcto!'
138.2902 	EXP 	text_lextale_practice_feedback: autoDraw = True
139.2740 	EXP 	New trial (rep=0, index=9): OrderedDict([('stim', 0), ('word', 'casa'), ('correct_response', 1), ('prac_button_real', 'REAL'), ('prac_button_false', 'FALSA')])
139.2900 	EXP 	text_lextale_practice_feedback: autoDraw = False
139.2900 	EXP 	text_lextale_practice_feedback: autoDraw = False
139.2900 	EXP 	text_lextale_practice_word: text = 'casa'
139.2900 	EXP 	text_lextale_practice_real_label: text = 'REAL'
139.2900 	EXP 	text_lextale_practice_false_label: text = 'FALSA'
139.2900 	EXP 	text_lextale_practice_label: autoDraw = True
139.5238 	EXP 	text_lextale_practice_real_label: autoDraw = True
139.5238 	EXP 	text_lextale_practice_false_label: autoDraw = True
139.7740 	EXP 	text_lextale_practice_word: autoDraw = True
140.3597 	DATA 	Keypress: 1
140.3737 	EXP 	text_lextale_practice_label: autoDraw = False
140.3737 	EXP 	text_lextale_practice_word: autoDraw = False
140.3737 	EXP 	text_lextale_practice_real_label: autoDraw = False
140.3737 	EXP 	text_lextale_practice_false_label: autoDraw = False
140.3737 	EXP 	text_lextale_practice_feedback: text = 'Correcto!'
140.3737 	EXP 	text_lextale_practice_feedback: autoDraw = True
141.3574 	EXP 	New trial (rep=0, index=10): OrderedDict([('stim', 0), ('word', 'lejo'), ('correct_response', 0), ('prac_button_real', 'REAL'), ('prac_button_false', 'FALSA')])
141.3735 	EXP 	text_lextale_practice_feedback: autoDraw = False
141.3735 	EXP 	text_lextale_practice_feedback: autoDraw = False
141.3735 	EXP 	text_lextale_practice_word: text = 'lejo'
141.3735 	EXP 	text_lextale_practice_real_label: text = 'REAL'
141.3735 	EXP 	text_lextale_practice_false_label: text = 'FALSA'
141.3735 	EXP 	text_lextale_practice_label: autoDraw = True
141.6068 	EXP 	text_lextale_practice_real_label: autoDraw = True
141.6068 	EXP 	text_lextale_practice_false_label: autoDraw = True
141.8572 	EXP 	text_lextale_practice_word: autoDraw = True
142.5263 	DATA 	Keypress: 0
142.5403 	EXP 	text_lextale_practice_label: autoDraw = False
142.5403 	EXP 	text_lextale_practice_word: autoDraw = False
142.5403 	EXP 	text_lextale_practice_real_label: autoDraw = False
142.5403 	EXP 	text_lextale_practice_false_label: autoDraw = False
142.5403 	EXP 	text_lextale_practice_feedback: text = 'Correcto!'
142.5403 	EXP 	text_lextale_practice_feedback: autoDraw = True
143.5239 	EXP 	New trial (rep=0, index=11): OrderedDict([('stim', 0), ('word', 'pretantas'), ('correct_response', 0), ('prac_button_real', 'REAL'), ('prac_button_false', 'FALSA')])
143.5401 	EXP 	text_lextale_practice_feedback: autoDraw = False
143.5401 	EXP 	text_lextale_practice_feedback: autoDraw = False
143.5401 	EXP 	text_lextale_practice_word: text = 'pretantas'
143.5401 	EXP 	text_lextale_practice_real_label: text = 'REAL'
143.5401 	EXP 	text_lextale_practice_false_label: text = 'FALSA'
143.5401 	EXP 	text_lextale_practice_label: autoDraw = True
143.7736 	EXP 	text_lextale_practice_real_label: autoDraw = True
143.7736 	EXP 	text_lextale_practice_false_label: autoDraw = True
144.0234 	EXP 	text_lextale_practice_word: autoDraw = True
144.8596 	DATA 	Keypress: 0
144.8735 	EXP 	text_lextale_practice_label: autoDraw = False
144.8735 	EXP 	text_lextale_practice_word: autoDraw = False
144.8735 	EXP 	text_lextale_practice_real_label: autoDraw = False
144.8735 	EXP 	text_lextale_practice_false_label: autoDraw = False
144.8735 	EXP 	text_lextale_practice_feedback: text = 'Correcto!'
144.8735 	EXP 	text_lextale_practice_feedback: autoDraw = True
145.8734 	EXP 	text_lextale_practice_feedback: autoDraw = False
145.8734 	EXP 	text_lextale_practice_feedback: autoDraw = False
145.8734 	EXP 	text_lextale_check: autoDraw = True
