participant,effect,q_sum,lextale_std,eq_std,estimate
5e9fcb1aa7eac5182448d5ab,boundary_separation,1,0.08897133899277844,1.1482895722024151,1.46936
5e9fcb1aa7eac5182448d5ab,drift_rate,-1,0.08897133899277844,1.1482895722024151,1.0983399999999999
5e9fcb1aa7eac5182448d5ab,drift_rate,1,0.08897133899277844,1.1482895722024151,1.208405
5eb0bbbc0be27c183500b45d,boundary_separation,-1,-0.8777620160332322,0.8469224202711428,2.00666
5eb0bbbc0be27c183500b45d,boundary_separation,1,-0.8777620160332322,0.8469224202711428,2.77306
5eb0bbbc0be27c183500b45d,drift_rate,-1,-0.8777620160332322,0.8469224202711428,1.144855
5eb0bbbc0be27c183500b45d,drift_rate,1,-0.8777620160332322,0.8469224202711428,1.0189
5eb3623f751686152660a84b,boundary_separation,-1,1.204432902484329,0.09350454044296189,2.58989
5eb3623f751686152660a84b,boundary_separation,1,1.204432902484329,0.09350454044296189,2.001575
5eb3623f751686152660a84b,drift_rate,-1,1.204432902484329,0.09350454044296189,0.5018830000000001
5eb3623f751686152660a84b,drift_rate,1,1.204432902484329,0.09350454044296189,1.40822
5eb46ccc0c06142c0faae377,boundary_separation,-1,0.6838841728549389,-0.5092297634195828,1.889
5eb46ccc0c06142c0faae377,boundary_separation,1,0.6838841728549389,-0.5092297634195828,1.3286099999999998
5eb46ccc0c06142c0faae377,drift_rate,-1,0.6838841728549389,-0.5092297634195828,1.36273
5eb46ccc0c06142c0faae377,drift_rate,1,0.6838841728549389,-0.5092297634195828,1.3909150000000001
5eb5c26dd25d2549d228fdf1,boundary_separation,-1,-0.9521261202660023,1.1482895722024151,1.525535
5eb5c26dd25d2549d228fdf1,boundary_separation,1,-0.9521261202660023,1.1482895722024151,1.188605
5eb5c26dd25d2549d228fdf1,drift_rate,-1,-0.9521261202660023,1.1482895722024151,1.12663
5eb5c26dd25d2549d228fdf1,drift_rate,1,-0.9521261202660023,1.1482895722024151,1.317135
5eb69d6f0c2db401c496390f,boundary_separation,-1,-0.505941494869382,0.24418811640859808,4.04735
5eb69d6f0c2db401c496390f,boundary_separation,1,-0.505941494869382,0.24418811640859808,1.87397
5eb69d6f0c2db401c496390f,drift_rate,-1,-0.505941494869382,0.24418811640859808,0.866778
5eb69d6f0c2db401c496390f,drift_rate,1,-0.505941494869382,0.24418811640859808,1.240435
5ec4465c16290213a8e30fd5,boundary_separation,-1,-1.0264902244987724,1.901707452030596,1.751795
5ec4465c16290213a8e30fd5,boundary_separation,1,-1.0264902244987724,1.901707452030596,1.389
5ec4465c16290213a8e30fd5,drift_rate,-1,-1.0264902244987724,1.901707452030596,0.9158010000000001
5ec4465c16290213a8e30fd5,drift_rate,1,-1.0264902244987724,1.901707452030596,1.2315999999999998
5ec8ad205fa667395e141ce9,boundary_separation,-1,-0.8777620160332322,-0.9612804913164914,1.49842
5ec8ad205fa667395e141ce9,boundary_separation,1,-0.8777620160332322,-0.9612804913164914,2.561165
5ec8ad205fa667395e141ce9,drift_rate,-1,-0.8777620160332322,-0.9612804913164914,1.1467100000000001
5ec8ad205fa667395e141ce9,drift_rate,1,-0.8777620160332322,-0.9612804913164914,0.26854849999999997
5ed6c9613e5fc912b310c00c,boundary_separation,-1,-0.8777620160332322,-1.9407237350931266,1.842685
5ed6c9613e5fc912b310c00c,boundary_separation,1,-0.8777620160332322,-1.9407237350931266,1.2571050000000001
5ed6c9613e5fc912b310c00c,drift_rate,-1,-0.8777620160332322,-1.9407237350931266,1.35375
5ed6c9613e5fc912b310c00c,drift_rate,1,-0.8777620160332322,-1.9407237350931266,1.5242
5ed92a47585c150e2dc44740,boundary_separation,-1,-0.7290338075676921,-0.2832043994711286,2.514385
5ed92a47585c150e2dc44740,boundary_separation,1,-0.7290338075676921,-0.2832043994711286,2.317665
5ed92a47585c150e2dc44740,drift_rate,-1,-0.7290338075676921,-0.2832043994711286,0.5499665
5ed92a47585c150e2dc44740,drift_rate,1,-0.7290338075676921,-0.2832043994711286,0.6467775
5eda86226763346ac679ca5f,boundary_separation,-1,-1.1008543287315424,-0.2832043994711286,1.6740300000000001
5eda86226763346ac679ca5f,boundary_separation,1,-1.1008543287315424,-0.2832043994711286,1.576715
5eda86226763346ac679ca5f,drift_rate,-1,-1.1008543287315424,-0.2832043994711286,0.79901200000000006
5eda86226763346ac679ca5f,drift_rate,1,-1.1008543287315424,-0.2832043994711286,1.10764
5edfb0770fb0722aa3839b6d,boundary_separation,-1,0.08897133899277844,-0.3585461874539467,1.2127
5edfb0770fb0722aa3839b6d,boundary_separation,1,0.08897133899277844,-0.3585461874539467,1.8864999999999998
5edfb0770fb0722aa3839b6d,drift_rate,-1,0.08897133899277844,-0.3585461874539467,1.369585
5edfb0770fb0722aa3839b6d,drift_rate,1,0.08897133899277844,-0.3585461874539467,1.392445
5ee50130f8d19d080bcc8263,boundary_separation,-1,0.832612381320479,-0.2832043994711286,1.94477
5ee50130f8d19d080bcc8263,boundary_separation,1,0.832612381320479,-0.2832043994711286,1.7942
5ee50130f8d19d080bcc8263,drift_rate,-1,0.832612381320479,-0.2832043994711286,1.1096
5ee50130f8d19d080bcc8263,drift_rate,1,0.832612381320479,-0.2832043994711286,1.31484
5ef411225a5e591d15fda2ec,boundary_separation,-1,-0.5803055991021521,0.9222642082539608,2.2281199999999997
5ef411225a5e591d15fda2ec,boundary_separation,1,-0.5803055991021521,0.9222642082539608,2.40836
5ef411225a5e591d15fda2ec,drift_rate,-1,-0.5803055991021521,0.9222642082539608,0.7703990000000001
5ef411225a5e591d15fda2ec,drift_rate,1,-0.5803055991021521,0.9222642082539608,0.6242129999999999
5efb5360f3f69c084c1ca850,boundary_separation,-1,-0.505941494869382,0.39487169237423425,1.537465
5efb5360f3f69c084c1ca850,boundary_separation,1,-0.505941494869382,0.39487169237423425,1.4341650000000001
5efb5360f3f69c084c1ca850,drift_rate,-1,-0.505941494869382,0.39487169237423425,0.8905909999999999
5efb5360f3f69c084c1ca850,drift_rate,1,-0.505941494869382,0.39487169237423425,1.41792
5f0499756b5d4972f0da9c78,boundary_separation,-1,0.23769954745831853,-1.7900401591274904,1.253195
5f0499756b5d4972f0da9c78,boundary_separation,1,0.23769954745831853,-1.7900401591274904,1.232145
5f0499756b5d4972f0da9c78,drift_rate,-1,0.23769954745831853,-1.7900401591274904,1.180525
5f0499756b5d4972f0da9c78,drift_rate,1,0.23769954745831853,-1.7900401591274904,1.2913549999999998
5f055b6ca28292863f750383,boundary_separation,-1,0.08897133899277844,0.0181627524601438,2.11335
5f055b6ca28292863f750383,boundary_separation,1,0.08897133899277844,0.0181627524601438,1.0971549999999999
5f055b6ca28292863f750383,drift_rate,-1,0.08897133899277844,0.0181627524601438,0.853787
5f055b6ca28292863f750383,drift_rate,1,0.08897133899277844,0.0181627524601438,1.4817550000000002
5f0763da47bd2b3561e8d085,boundary_separation,-1,0.014607234760008385,0.8469224202711428,1.5915400000000002
5f0763da47bd2b3561e8d085,boundary_separation,1,0.014607234760008385,0.8469224202711428,1.65506
5f0763da47bd2b3561e8d085,drift_rate,-1,0.014607234760008385,0.8469224202711428,1.21413
5f0763da47bd2b3561e8d085,drift_rate,1,0.014607234760008385,0.8469224202711428,1.20116
5f121091e95fdc03b5e897d0,boundary_separation,-1,-0.8033979118004622,0.7715806322883247,1.53823
5f121091e95fdc03b5e897d0,boundary_separation,1,-0.8033979118004622,0.7715806322883247,1.095655
5f121091e95fdc03b5e897d0,drift_rate,-1,-0.8033979118004622,0.7715806322883247,1.0867149999999999
5f121091e95fdc03b5e897d0,drift_rate,1,-0.8033979118004622,0.7715806322883247,1.28821
5f14e0f456500058ee865863,boundary_separation,-1,-0.20848507793830176,-0.2832043994711286,3.2338199999999997
5f14e0f456500058ee865863,boundary_separation,1,-0.20848507793830176,-0.2832043994711286,1.850305
5f14e0f456500058ee865863,drift_rate,-1,-0.20848507793830176,-0.2832043994711286,0.5218245
5f14e0f456500058ee865863,drift_rate,1,-0.20848507793830176,-0.2832043994711286,1.5178500000000001
5f163626e9b14f1bfccf2b67,boundary_separation,-1,0.014607234760008385,-1.1873058552649456,2.16945
5f163626e9b14f1bfccf2b67,boundary_separation,1,0.014607234760008385,-1.1873058552649456,1.476185
5f163626e9b14f1bfccf2b67,drift_rate,-1,0.014607234760008385,-1.1873058552649456,0.364629
5f163626e9b14f1bfccf2b67,drift_rate,1,0.014607234760008385,-1.1873058552649456,1.09747
5f186916b4317902cdb28f39,boundary_separation,-1,-0.654669703334922,1.826365664047778,1.41465
5f186916b4317902cdb28f39,boundary_separation,1,-0.654669703334922,1.826365664047778,2.185065
5f186916b4317902cdb28f39,drift_rate,-1,-0.654669703334922,1.826365664047778,1.391965
5f186916b4317902cdb28f39,drift_rate,1,-0.654669703334922,1.826365664047778,1.44762
5f22bdb732432502a2615f3f,boundary_separation,-1,1.6506175278809494,0.8469224202711428,4.63654
5f22bdb732432502a2615f3f,boundary_separation,1,1.6506175278809494,0.8469224202711428,3.4203
5f22bdb732432502a2615f3f,drift_rate,-1,1.6506175278809494,0.8469224202711428,0.404621
5f22bdb732432502a2615f3f,drift_rate,1,1.6506175278809494,0.8469224202711428,1.13118
5f23ff398626c51fdd6c3fb5,boundary_separation,-1,-0.35721328640384187,-0.20786261148831048,1.95451
5f23ff398626c51fdd6c3fb5,boundary_separation,1,-0.35721328640384187,-0.20786261148831048,2.5795
5f23ff398626c51fdd6c3fb5,drift_rate,-1,-0.35721328640384187,-0.20786261148831048,1.112495
5f23ff398626c51fdd6c3fb5,drift_rate,1,-0.35721328640384187,-0.20786261148831048,1.285685
5f2af333a305a1453082fa08,boundary_separation,-1,-0.43157739063661194,-0.8105969153508552,1.526795
5f2af333a305a1453082fa08,boundary_separation,1,-0.43157739063661194,-0.8105969153508552,2.036195
5f2af333a305a1453082fa08,drift_rate,-1,-0.43157739063661194,-0.8105969153508552,1.2598500000000001
5f2af333a305a1453082fa08,drift_rate,1,-0.43157739063661194,-0.8105969153508552,1.35929
5f2cd45cd689ae1ec67c848c,boundary_separation,-1,-0.05975686947276167,0.16884632842577998,1.1455899999999999
5f2cd45cd689ae1ec67c848c,boundary_separation,1,-0.05975686947276167,0.16884632842577998,1.143265
5f2cd45cd689ae1ec67c848c,drift_rate,-1,-0.05975686947276167,0.16884632842577998,1.268975
5f2cd45cd689ae1ec67c848c,drift_rate,1,-0.05975686947276167,0.16884632842577998,1.30733
5f2f03deec679e2cf4a992e6,boundary_separation,-1,-0.505941494869382,1.6003403000993237,1.312165
5f2f03deec679e2cf4a992e6,boundary_separation,1,-0.505941494869382,1.6003403000993237,1.251305
5f2f03deec679e2cf4a992e6,drift_rate,-1,-0.505941494869382,1.6003403000993237,1.3763
5f2f03deec679e2cf4a992e6,drift_rate,1,-0.505941494869382,1.6003403000993237,1.48577
5f317125c5a8420186619723,boundary_separation,-1,-1.3239466414298526,-0.3585461874539467,1.959555
5f317125c5a8420186619723,boundary_separation,1,-1.3239466414298526,-0.3585461874539467,1.422625
5f317125c5a8420186619723,drift_rate,-1,-1.3239466414298526,-0.3585461874539467,1.147475
5f317125c5a8420186619723,drift_rate,1,-1.3239466414298526,-0.3585461874539467,1.3886150000000002
5f32a66eb0b759099d33fb8c,boundary_separation,-1,-0.8033979118004622,1.3743149361508695,1.6993
5f32a66eb0b759099d33fb8c,boundary_separation,1,-0.8033979118004622,1.3743149361508695,1.5917
5f32a66eb0b759099d33fb8c,drift_rate,-1,-0.8033979118004622,1.3743149361508695,1.25721
5f32a66eb0b759099d33fb8c,drift_rate,1,-0.8033979118004622,1.3743149361508695,1.2876500000000002
5f3810bc8049e40ad7b6909a,boundary_separation,-1,-0.654669703334922,-1.0366222792993094,1.195685
5f3810bc8049e40ad7b6909a,boundary_separation,1,-0.654669703334922,-1.0366222792993094,1.264575
5f3810bc8049e40ad7b6909a,drift_rate,-1,-0.654669703334922,-1.0366222792993094,1.3143500000000001
5f3810bc8049e40ad7b6909a,drift_rate,1,-0.654669703334922,-1.0366222792993094,1.37071
5f3bf76b70b2305d2e676bc8,boundary_separation,-1,-0.43157739063661194,-0.8859387033336733,1.1813850000000001
5f3bf76b70b2305d2e676bc8,boundary_separation,1,-0.43157739063661194,-0.8859387033336733,1.2945
5f3bf76b70b2305d2e676bc8,drift_rate,-1,-0.43157739063661194,-0.8859387033336733,1.330635
5f3bf76b70b2305d2e676bc8,drift_rate,1,-0.43157739063661194,-0.8859387033336733,1.314905
5f3d1db8a6057b0217f30a13,boundary_separation,-1,-0.2828491821710718,-1.1873058552649456,2.4475350000000002
5f3d1db8a6057b0217f30a13,boundary_separation,1,-0.2828491821710718,-1.1873058552649456,1.67524
5f3d1db8a6057b0217f30a13,drift_rate,-1,-0.2828491821710718,-1.1873058552649456,1.209345
5f3d1db8a6057b0217f30a13,drift_rate,1,-0.2828491821710718,-1.1873058552649456,1.32681
5f3eeb74bfbc021a779796d2,boundary_separation,-1,-0.505941494869382,0.6962388443055066,1.992955
5f3eeb74bfbc021a779796d2,boundary_separation,1,-0.505941494869382,0.6962388443055066,2.524115
5f3eeb74bfbc021a779796d2,drift_rate,-1,-0.505941494869382,0.6962388443055066,1.118255
5f3eeb74bfbc021a779796d2,drift_rate,1,-0.505941494869382,0.6962388443055066,1.0355750000000001
5f3fecd2bc9bac0b4ca93d30,boundary_separation,-1,0.981340589786019,0.0181627524601438,1.823605
5f3fecd2bc9bac0b4ca93d30,boundary_separation,1,0.981340589786019,0.0181627524601438,1.3363399999999999
5f3fecd2bc9bac0b4ca93d30,drift_rate,-1,0.981340589786019,0.0181627524601438,1.0839750000000001
5f3fecd2bc9bac0b4ca93d30,drift_rate,1,0.981340589786019,0.0181627524601438,1.3483049999999999
5f40de3e899a9b2155b6eabf,boundary_separation,-1,0.08897133899277844,-0.4338879754367647,2.2965400000000002
5f40de3e899a9b2155b6eabf,boundary_separation,1,0.08897133899277844,-0.4338879754367647,1.902675
5f40de3e899a9b2155b6eabf,drift_rate,-1,0.08897133899277844,-0.4338879754367647,1.26711
5f40de3e899a9b2155b6eabf,drift_rate,1,0.08897133899277844,-0.4338879754367647,1.6653950000000002
5f4580ba9ae79f195a9ece38,boundary_separation,-1,1.9480739448120297,0.16884632842577998,1.84116
5f4580ba9ae79f195a9ece38,boundary_separation,1,1.9480739448120297,0.16884632842577998,2.239305
5f4580ba9ae79f195a9ece38,drift_rate,-1,1.9480739448120297,0.16884632842577998,1.52758
5f4580ba9ae79f195a9ece38,drift_rate,1,1.9480739448120297,0.16884632842577998,1.4646949999999999
5f46fd0e30f69f0de0dfa38c,boundary_separation,-1,-0.505941494869382,-0.5845715514024009,1.350095
5f46fd0e30f69f0de0dfa38c,boundary_separation,1,-0.505941494869382,-0.5845715514024009,1.51987
5f46fd0e30f69f0de0dfa38c,drift_rate,-1,-0.505941494869382,-0.5845715514024009,1.0348899999999999
5f46fd0e30f69f0de0dfa38c,drift_rate,1,-0.505941494869382,-0.5845715514024009,1.0907
5f48e9e36d9c7b3b69c5ed4f,boundary_separation,-1,-0.8033979118004622,-0.5092297634195828,2.010385
5f48e9e36d9c7b3b69c5ed4f,boundary_separation,1,-0.8033979118004622,-0.5092297634195828,2.198385
5f48e9e36d9c7b3b69c5ed4f,drift_rate,-1,-0.8033979118004622,-0.5092297634195828,1.3814
5f48e9e36d9c7b3b69c5ed4f,drift_rate,1,-0.8033979118004622,-0.5092297634195828,1.544785
5f49286a48bd2a43821fab14,boundary_separation,-1,-0.2828491821710718,-1.0366222792993094,1.9371450000000001
5f49286a48bd2a43821fab14,boundary_separation,1,-0.2828491821710718,-1.0366222792993094,2.0412999999999997
5f49286a48bd2a43821fab14,drift_rate,-1,-0.2828491821710718,-1.0366222792993094,0.7196815
5f49286a48bd2a43821fab14,drift_rate,1,-0.2828491821710718,-1.0366222792993094,1.061085
5f4cfe26fc6fe994078bedd3,boundary_separation,-1,-0.654669703334922,-0.5092297634195828,2.5400650000000002
5f4cfe26fc6fe994078bedd3,boundary_separation,1,-0.654669703334922,-0.5092297634195828,1.86571
5f4cfe26fc6fe994078bedd3,drift_rate,-1,-0.654669703334922,-0.5092297634195828,1.164375
5f4cfe26fc6fe994078bedd3,drift_rate,1,-0.654669703334922,-0.5092297634195828,1.337105
5f4e50590bf655000c944e16,boundary_separation,-1,-0.7290338075676921,0.24418811640859808,1.27564
5f4e50590bf655000c944e16,boundary_separation,1,-0.7290338075676921,0.24418811640859808,1.541425
5f4e50590bf655000c944e16,drift_rate,-1,-0.7290338075676921,0.24418811640859808,1.28935
5f4e50590bf655000c944e16,drift_rate,1,-0.7290338075676921,0.24418811640859808,1.32278
5f53927e3a8bb66b0f07d471,boundary_separation,-1,1.5018893194154093,0.09350454044296189,1.304205
5f53927e3a8bb66b0f07d471,boundary_separation,1,1.5018893194154093,0.09350454044296189,3.7746399999999998
5f53927e3a8bb66b0f07d471,drift_rate,-1,1.5018893194154093,0.09350454044296189,1.9074499999999999
5f53927e3a8bb66b0f07d471,drift_rate,1,1.5018893194154093,0.09350454044296189,0.0469766
5f5588d8f313fc95927e288b,boundary_separation,-1,-1.0264902244987724,0.47021348035705235,1.265615
5f5588d8f313fc95927e288b,boundary_separation,1,-1.0264902244987724,0.47021348035705235,1.958555
5f5588d8f313fc95927e288b,drift_rate,-1,-1.0264902244987724,0.47021348035705235,1.48447
5f5588d8f313fc95927e288b,drift_rate,1,-1.0264902244987724,0.47021348035705235,1.23721
5f56481f814f890398411ba3,boundary_separation,-1,-0.13412097370553172,-0.2832043994711286,1.124075
5f56481f814f890398411ba3,boundary_separation,1,-0.13412097370553172,-0.2832043994711286,1.15541
5f56481f814f890398411ba3,drift_rate,-1,-0.13412097370553172,-0.2832043994711286,1.320545
5f56481f814f890398411ba3,drift_rate,1,-0.13412097370553172,-0.2832043994711286,1.435635
5f579b85e5442025dcc0c068,boundary_separation,-1,-0.7290338075676921,-0.659913339385219,1.959025
5f579b85e5442025dcc0c068,boundary_separation,1,-0.7290338075676921,-0.659913339385219,2.100455
5f579b85e5442025dcc0c068,drift_rate,-1,-0.7290338075676921,-0.659913339385219,1.205715
5f579b85e5442025dcc0c068,drift_rate,1,-0.7290338075676921,-0.659913339385219,1.1243400000000001
5f582002dff3f038d1eb83c4,boundary_separation,-1,0.08897133899277844,0.9976059962367789,1.6964299999999999
5f582002dff3f038d1eb83c4,boundary_separation,1,0.08897133899277844,0.9976059962367789,1.6589749999999999
5f582002dff3f038d1eb83c4,drift_rate,-1,0.08897133899277844,0.9976059962367789,1.0851600000000001
5f582002dff3f038d1eb83c4,drift_rate,1,0.08897133899277844,0.9976059962367789,1.3191000000000002
5f59196cdfe283117d6e909e,boundary_separation,-1,-0.05975686947276167,1.2236313601852333,2.70223
5f59196cdfe283117d6e909e,boundary_separation,1,-0.05975686947276167,1.2236313601852333,2.015095
5f59196cdfe283117d6e909e,drift_rate,-1,-0.05975686947276167,1.2236313601852333,1.37053
5f59196cdfe283117d6e909e,drift_rate,1,-0.05975686947276167,1.2236313601852333,1.19848
5f656030cd36f609db0da23e,boundary_separation,-1,0.906976485553249,0.09350454044296189,3.0743549999999997
5f656030cd36f609db0da23e,boundary_separation,1,0.906976485553249,0.09350454044296189,1.90118
5f656030cd36f609db0da23e,drift_rate,-1,0.906976485553249,0.09350454044296189,1.243155
5f656030cd36f609db0da23e,drift_rate,1,0.906976485553249,0.09350454044296189,1.12289
5f6a094092466e03262c6b37,boundary_separation,-1,-0.20848507793830176,0.47021348035705235,5.178905
5f6a094092466e03262c6b37,boundary_separation,1,-0.20848507793830176,0.47021348035705235,1.989395
5f6a094092466e03262c6b37,drift_rate,-1,-0.20848507793830176,0.47021348035705235,0.40885249999999995
5f6a094092466e03262c6b37,drift_rate,1,-0.20848507793830176,0.47021348035705235,1.2301199999999999
5f6bc8e8a9a9b4134c8719b4,boundary_separation,-1,-0.5803055991021521,0.09350454044296189,2.011065
5f6bc8e8a9a9b4134c8719b4,boundary_separation,1,-0.5803055991021521,0.09350454044296189,1.873345
5f6bc8e8a9a9b4134c8719b4,drift_rate,-1,-0.5803055991021521,0.09350454044296189,1.2310699999999999
5f6bc8e8a9a9b4134c8719b4,drift_rate,1,-0.5803055991021521,0.09350454044296189,1.28426
5f7058deeb83ab60bb836eae,boundary_separation,-1,0.3120636516910886,-1.1873058552649456,1.3023500000000001
5f7058deeb83ab60bb836eae,boundary_separation,1,0.3120636516910886,-1.1873058552649456,1.0192999999999999
5f7058deeb83ab60bb836eae,drift_rate,-1,0.3120636516910886,-1.1873058552649456,1.161625
5f7058deeb83ab60bb836eae,drift_rate,1,0.3120636516910886,-1.1873058552649456,1.312725
5f7cdbfddd75001800fa84b9,boundary_separation,-1,-0.35721328640384187,-0.659913339385219,1.371
5f7cdbfddd75001800fa84b9,boundary_separation,1,-0.35721328640384187,-0.659913339385219,1.635605
5f7cdbfddd75001800fa84b9,drift_rate,-1,-0.35721328640384187,-0.659913339385219,1.397475
5f7cdbfddd75001800fa84b9,drift_rate,1,-0.35721328640384187,-0.659913339385219,1.27602
5f80bc44efa2c013099af460,boundary_separation,-1,0.08897133899277844,-1.8653819471103084,2.0189199999999996
5f80bc44efa2c013099af460,boundary_separation,1,0.08897133899277844,-1.8653819471103084,2.163385
5f80bc44efa2c013099af460,drift_rate,-1,0.08897133899277844,-1.8653819471103084,1.42343
5f80bc44efa2c013099af460,drift_rate,1,0.08897133899277844,-1.8653819471103084,1.2085949999999999
5f865e9ac5be471b63865294,boundary_separation,-1,-0.2828491821710718,0.16884632842577998,1.72827
5f865e9ac5be471b63865294,boundary_separation,1,-0.2828491821710718,0.16884632842577998,1.9712049999999999
5f865e9ac5be471b63865294,drift_rate,-1,-0.2828491821710718,0.16884632842577998,0.7165155000000001
5f865e9ac5be471b63865294,drift_rate,1,-0.2828491821710718,0.16884632842577998,0.778319
5f8dbc2dbe6a9e10493e3d6e,boundary_separation,-1,1.055704694018789,0.5455552683398704,2.64858
5f8dbc2dbe6a9e10493e3d6e,boundary_separation,1,1.055704694018789,0.5455552683398704,1.589975
5f8dbc2dbe6a9e10493e3d6e,drift_rate,-1,1.055704694018789,0.5455552683398704,0.4889795
5f8dbc2dbe6a9e10493e3d6e,drift_rate,1,1.055704694018789,0.5455552683398704,1.3491900000000001
5f90744a10d3371291f6c0b2,boundary_separation,-1,-1.1008543287315424,1.2236313601852333,3.43894
5f90744a10d3371291f6c0b2,boundary_separation,1,-1.1008543287315424,1.2236313601852333,3.846935
5f90744a10d3371291f6c0b2,drift_rate,-1,-1.1008543287315424,1.2236313601852333,1.26524
5f90744a10d3371291f6c0b2,drift_rate,1,-1.1008543287315424,1.2236313601852333,1.49344
5f9710e93c0e4a07c48e98d9,boundary_separation,-1,-0.8033979118004622,-0.05717903552267429,1.723915
5f9710e93c0e4a07c48e98d9,boundary_separation,1,-0.8033979118004622,-0.05717903552267429,2.5231500000000002
5f9710e93c0e4a07c48e98d9,drift_rate,-1,-0.8033979118004622,-0.05717903552267429,1.370515
5f9710e93c0e4a07c48e98d9,drift_rate,1,-0.8033979118004622,-0.05717903552267429,1.1580650000000001
5f9858b14dff5d10e5c3cdb3,boundary_separation,-1,-0.8033979118004622,-0.7352551273680371,1.631765
5f9858b14dff5d10e5c3cdb3,boundary_separation,1,-0.8033979118004622,-0.7352551273680371,1.50928
5f9858b14dff5d10e5c3cdb3,drift_rate,-1,-0.8033979118004622,-0.7352551273680371,1.219995
5f9858b14dff5d10e5c3cdb3,drift_rate,1,-0.8033979118004622,-0.7352551273680371,1.42565
5f985a6faf071810974a32f8,boundary_separation,-1,-0.8033979118004622,-0.2832043994711286,4.7480150000000005
5f985a6faf071810974a32f8,boundary_separation,1,-0.8033979118004622,-0.2832043994711286,1.48667
5f985a6faf071810974a32f8,drift_rate,-1,-0.8033979118004622,-0.2832043994711286,0.6671435
5f985a6faf071810974a32f8,drift_rate,1,-0.8033979118004622,-0.2832043994711286,1.24307
5f99e3031e4f740c4a2f6cbc,boundary_separation,-1,-0.5803055991021521,-1.8653819471103084,1.70757
5f99e3031e4f740c4a2f6cbc,boundary_separation,1,-0.5803055991021521,-1.8653819471103084,1.542435
5f99e3031e4f740c4a2f6cbc,drift_rate,-1,-0.5803055991021521,-1.8653819471103084,1.184215
5f99e3031e4f740c4a2f6cbc,drift_rate,1,-0.5803055991021521,-1.8653819471103084,1.3907
5fa500331b3c351a9d18488c,boundary_separation,-1,0.08897133899277844,-1.3379894312305818,1.12466
5fa500331b3c351a9d18488c,boundary_separation,1,0.08897133899277844,-1.3379894312305818,1.6436600000000001
5fa500331b3c351a9d18488c,drift_rate,-1,0.08897133899277844,-1.3379894312305818,1.33786
5fa500331b3c351a9d18488c,drift_rate,1,0.08897133899277844,-1.3379894312305818,1.2925200000000001
5faeb0771929e6000941ecc5,boundary_separation,-1,-0.20848507793830176,-0.13252082350549238,1.5600450000000001
5faeb0771929e6000941ecc5,boundary_separation,1,-0.20848507793830176,-0.13252082350549238,1.39066
5faeb0771929e6000941ecc5,drift_rate,-1,-0.20848507793830176,-0.13252082350549238,1.41636
5faeb0771929e6000941ecc5,drift_rate,1,-0.20848507793830176,-0.13252082350549238,1.538485
5fb327660f80c1a4d39fada2,boundary_separation,-1,-0.13412097370553172,-0.5845715514024009,1.574335
5fb327660f80c1a4d39fada2,boundary_separation,1,-0.13412097370553172,-0.5845715514024009,1.25388
5fb327660f80c1a4d39fada2,drift_rate,-1,-0.13412097370553172,-0.5845715514024009,1.22889
5fb327660f80c1a4d39fada2,drift_rate,1,-0.13412097370553172,-0.5845715514024009,1.417065
5fb33ec89c2b44a71c2cd5df,boundary_separation,-1,-0.505941494869382,0.16884632842577998,2.15196
5fb33ec89c2b44a71c2cd5df,boundary_separation,1,-0.505941494869382,0.16884632842577998,1.625035
5fb33ec89c2b44a71c2cd5df,drift_rate,-1,-0.505941494869382,0.16884632842577998,1.0389050000000002
5fb33ec89c2b44a71c2cd5df,drift_rate,1,-0.505941494869382,0.16884632842577998,1.35621
5fb41bf3f84c7006ac8e30f2,boundary_separation,-1,-1.4726748498953928,0.09350454044296189,2.3874750000000002
5fb41bf3f84c7006ac8e30f2,boundary_separation,1,-1.4726748498953928,0.09350454044296189,2.2079050000000002
5fb41bf3f84c7006ac8e30f2,drift_rate,-1,-1.4726748498953928,0.09350454044296189,0.6338285
5fb41bf3f84c7006ac8e30f2,drift_rate,1,-1.4726748498953928,0.09350454044296189,0.9491845
5fb596ff69ed590fff92ba8f,boundary_separation,-1,-0.20848507793830176,0.7715806322883247,1.7312400000000001
5fb596ff69ed590fff92ba8f,boundary_separation,1,-0.20848507793830176,0.7715806322883247,1.48684
5fb596ff69ed590fff92ba8f,drift_rate,-1,-0.20848507793830176,0.7715806322883247,1.23184
5fb596ff69ed590fff92ba8f,drift_rate,1,-0.20848507793830176,0.7715806322883247,1.6208
5fb6da2d039b27111314d871,boundary_separation,-1,0.3120636516910886,0.6208970563226885,3.99026
5fb6da2d039b27111314d871,boundary_separation,1,0.3120636516910886,0.6208970563226885,2.15943
5fb6da2d039b27111314d871,drift_rate,-1,0.3120636516910886,0.6208970563226885,1.04853
5fb6da2d039b27111314d871,drift_rate,1,0.3120636516910886,0.6208970563226885,1.2842
5fb6f3bc48d534199270ad38,boundary_separation,-1,-0.2828491821710718,-0.8105969153508552,2.2433949999999996
5fb6f3bc48d534199270ad38,boundary_separation,1,-0.2828491821710718,-0.8105969153508552,2.1578749999999998
5fb6f3bc48d534199270ad38,drift_rate,-1,-0.2828491821710718,-0.8105969153508552,1.149905
5fb6f3bc48d534199270ad38,drift_rate,1,-0.2828491821710718,-0.8105969153508552,1.60106
5fb87ecac3b7885df134405a,boundary_separation,-1,-0.20848507793830176,-0.8859387033336733,1.4902449999999998
